hypothesis,model,prompt_id,contest_number,context_prompt_url,N,TOPN_max,TOPN_media,TOPN_min,Real,Votos_Real,Votos_TOP1_Best
H2,all-MiniLM-L12-v2,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,1,28.0,28.0,28.0,28.0,1.0,1.0
H2,all-MiniLM-L12-v2,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,2,28.0,20.5,13.0,28.0,1.0,1.0
H2,all-MiniLM-L12-v2,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,3,28.0,18.333333333333332,13.0,28.0,1.0,1.0
H2,all-MiniLM-L12-v2,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,4,28.0,18.75,13.0,28.0,1.0,1.0
H2,all-MiniLM-L12-v2,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,5,28.0,18.2,13.0,28.0,1.0,1.0
H2,all-MiniLM-L12-v2,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,6,28.0,17.833333333333332,13.0,28.0,1.0,1.0
H2,all-MiniLM-L12-v2,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,7,28.0,16.857142857142858,11.0,28.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,1,11.0,11.0,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,2,19.0,15.0,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,3,23.0,17.666666666666668,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,4,23.0,17.25,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,5,23.0,16.4,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,6,23.0,15.5,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,7,23.0,15.285714285714286,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,1,15.0,15.0,15.0,47.0,0.3191489361702128,0.3191489361702128
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,2,15.0,13.5,12.0,47.0,0.3191489361702128,0.3191489361702128
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,3,15.0,13.666666666666666,12.0,47.0,0.3191489361702128,0.3191489361702128
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,4,15.0,13.0,11.0,47.0,0.3191489361702128,0.3191489361702128
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,5,20.0,14.4,11.0,47.0,0.3191489361702128,0.3191489361702128
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,6,20.0,14.333333333333334,11.0,47.0,0.3191489361702128,0.3191489361702128
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,7,47.0,19.0,11.0,47.0,0.3191489361702128,0.3191489361702128
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,1,11.0,11.0,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,2,12.0,11.5,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,3,12.0,11.666666666666666,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,4,12.0,11.5,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,5,21.0,13.4,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,6,21.0,13.0,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,,,7,21.0,13.142857142857142,11.0,23.0,0.4782608695652174,0.4782608695652174
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,1,20.0,20.0,20.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,2,20.0,15.5,11.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,3,20.0,17.0,11.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,4,20.0,16.75,11.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,5,20.0,16.6,11.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,6,20.0,17.0,11.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,,,7,20.0,16.142857142857142,11.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,1,20.0,20.0,20.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,2,20.0,16.0,12.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,3,20.0,16.0,12.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,4,20.0,16.5,12.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,5,20.0,15.4,11.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,6,20.0,15.166666666666666,11.0,20.0,1.0,1.0
H2,all-MiniLM-L12-v2,316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,,,7,20.0,15.166666666666666,11.0,20.0,1.0,1.0
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,1,14.0,14.0,14.0,29.0,0.4827586206896552,0.4827586206896552
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,2,14.0,13.5,13.0,29.0,0.4827586206896552,0.4827586206896552
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,3,14.0,13.666666666666666,13.0,29.0,0.4827586206896552,0.4827586206896552
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,4,29.0,17.5,13.0,29.0,0.4827586206896552,0.4827586206896552
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,5,29.0,16.8,13.0,29.0,0.4827586206896552,0.4827586206896552
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,6,29.0,17.166666666666668,13.0,29.0,0.4827586206896552,0.4827586206896552
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,,,7,29.0,16.714285714285715,13.0,29.0,0.4827586206896552,0.4827586206896552
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,1,28.0,28.0,28.0,40.0,0.7,0.7
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,2,28.0,19.5,11.0,40.0,0.7,0.7
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,3,28.0,18.0,11.0,40.0,0.7,0.7
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,4,28.0,16.25,11.0,40.0,0.7,0.7
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,5,40.0,21.0,11.0,40.0,0.7,0.7
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,6,40.0,20.166666666666668,11.0,40.0,0.7,0.7
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,,,7,40.0,19.428571428571427,11.0,40.0,0.7,0.7
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,1,11.0,11.0,11.0,34.0,0.3235294117647059,0.3235294117647059
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,2,14.0,12.5,11.0,34.0,0.3235294117647059,0.3235294117647059
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,3,34.0,19.666666666666668,11.0,34.0,0.3235294117647059,0.3235294117647059
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,4,34.0,17.75,11.0,34.0,0.3235294117647059,0.3235294117647059
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,5,34.0,17.4,11.0,34.0,0.3235294117647059,0.3235294117647059
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,6,34.0,16.333333333333332,11.0,34.0,0.3235294117647059,0.3235294117647059
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,,,7,34.0,16.142857142857142,11.0,34.0,0.3235294117647059,0.3235294117647059
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,1,29.0,29.0,29.0,29.0,1.0,1.0
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,2,29.0,20.5,12.0,29.0,1.0,1.0
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,3,29.0,17.666666666666668,12.0,29.0,1.0,1.0
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,4,29.0,16.0,11.0,29.0,1.0,1.0
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,5,29.0,15.0,11.0,29.0,1.0,1.0
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,6,29.0,14.333333333333334,11.0,29.0,1.0,1.0
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,7,29.0,14.285714285714286,11.0,29.0,1.0,1.0
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,1,12.0,12.0,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,2,25.0,18.5,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,3,25.0,17.0,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,4,25.0,15.75,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,5,25.0,15.8,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,6,25.0,15.0,11.0,41.0,0.2926829268292683,0.2926829268292683
H2,all-MiniLM-L6-v2,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,7,25.0,15.0,11.0,41.0,0.2926829268292683,0.2926829268292683
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,1,28.0,28.0,28.0,35.0,0.8,0.8
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,2,28.0,20.0,12.0,35.0,0.8,0.8
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,3,28.0,18.333333333333332,12.0,35.0,0.8,0.8
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,4,28.0,18.25,12.0,35.0,0.8,0.8
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,5,35.0,21.6,12.0,35.0,0.8,0.8
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,6,35.0,20.5,12.0,35.0,0.8,0.8
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,7,35.0,20.142857142857142,12.0,35.0,0.8,0.8
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,1,11.0,11.0,11.0,31.0,0.3548387096774194,0.3548387096774194
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,2,15.0,13.0,11.0,31.0,0.3548387096774194,0.3548387096774194
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,3,16.0,14.0,11.0,31.0,0.3548387096774194,0.3548387096774194
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,4,20.0,15.5,11.0,31.0,0.3548387096774194,0.3548387096774194
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,5,20.0,16.0,11.0,31.0,0.3548387096774194,0.3548387096774194
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,6,20.0,16.333333333333332,11.0,31.0,0.3548387096774194,0.3548387096774194
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,7,31.0,18.428571428571427,11.0,31.0,0.3548387096774194,0.3548387096774194
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,1,12.0,12.0,12.0,26.0,0.46153846153846156,0.46153846153846156
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,2,16.0,14.0,12.0,26.0,0.46153846153846156,0.46153846153846156
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,3,16.0,14.666666666666666,12.0,26.0,0.46153846153846156,0.46153846153846156
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,4,16.0,13.75,11.0,26.0,0.46153846153846156,0.46153846153846156
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,5,18.0,14.6,11.0,26.0,0.46153846153846156,0.46153846153846156
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,6,18.0,15.166666666666666,11.0,26.0,0.46153846153846156,0.46153846153846156
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,7,26.0,16.714285714285715,11.0,26.0,0.46153846153846156,0.46153846153846156
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,1,32.0,32.0,32.0,44.0,0.7272727272727273,0.7272727272727273
H2,all-MiniLM-L6-v2,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,2,32.0,26.0,20.0,44.0,0.7272727272727273,0.7272727272727273
